Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_275.jpg;0;1;0;5.01489;48.02963;94.70595;1.493644;165.6106;-0.001416678
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_342.jpg;0;1;0;5.003181;47.6413;94.8074;1.511307;165.5565;-0.001174721
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_409.jpg;0;1;0;5.015059;47.35071;94.88358;1.456806;165.5179;-0.002051107
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_476.jpg;2.923328;1;0;5.008802;47.06179;94.95879;1.367451;165.6003;-0.001849373
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_542.jpg;6.13823;1;0;5.014226;46.67361;95.05574;1.306378;166.2122;0.04286957
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_608.jpg;6.036879;1;0;5.002929;46.38168;95.12419;1.268461;166.9606;0.1476231
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_672.jpg;2.99108;1;0;5.017165;46.08932;95.19105;1.216304;167.6415;0.240808
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_742.jpg;0;1;0;5.016307;45.70045;95.27886;1.062449;168.221;0.2624987
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_810.jpg;0;1;0;4.980473;45.40866;95.34275;0.9725011;167.9745;0.3112099
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_875.jpg;0;1;0;5.029402;45.11614;95.40675;0.9237378;167.8788;0.3387087
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_54_943.jpg;0;1;0;5.015829;44.72423;95.49284;0.9288531;167.8622;0.332273
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_009.jpg;0;1;0;5.015781;44.43015;95.55765;0.9583837;167.7925;0.3040526
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_076.jpg;0;1;0;5.02154;44.13565;95.6227;1.01776;167.7439;0.2601074
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_138.jpg;0;1;0;5.015461;43.74193;95.71007;1.13396;167.6961;0.1737228
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_205.jpg;0;1;0;4.998518;43.44676;95.7759;1.23203;167.6407;0.09378795
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_274.jpg;1.626935;1;0;5.019376;43.15142;95.84192;1.345134;167.6174;0.003680672
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_342.jpg;4.616894;1;0;4.989477;42.75672;95.9261;1.487406;168.0063;-0.005161307
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_410.jpg;7.641911;1;0;5.00843;42.46127;95.98618;1.503884;168.7007;359.9924
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_475.jpg;4.601321;1;0;5.00882;42.16712;96.04246;1.467745;169.4988;0.02755188
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_543.jpg;1.647344;1;0;5.01201;41.77419;96.11548;1.392791;170.1333;0.06215143
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_605.jpg;0;1;0;5.016551;41.47881;96.16874;1.34831;170.3062;0.1026268
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_681.jpg;0;1;0;5.003459;41.08465;96.23885;1.314331;170.3085;0.1584938
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_738.jpg;0;1;0;5.014432;40.78874;96.29151;1.297902;170.2712;0.1713816
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_809.jpg;0;1;0;5.022532;40.49297;96.34481;1.268886;170.2459;0.1233941
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_877.jpg;0;1;0;5.02277;40.19757;96.39756;1.239964;170.2554;0.06277055
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_55_944.jpg;1.490953;1;0;5.014562;39.80215;96.46722;1.253187;170.259;-0.001880406
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_010.jpg;4.482636;1;0;5.002653;39.50538;96.51702;1.275202;170.5778;-0.00394333
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_077.jpg;7.488027;1;0;5.014454;39.20758;96.56385;1.31034;171.1936;0.02813028
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_143.jpg;10.47383;1;0;5.00236;38.81007;96.61806;1.327424;172.6627;0.1892078
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_210.jpg;13.52853;1;0;5.011993;38.51447;96.65251;1.157266;174.2796;0.2706796
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_277.jpg;13.6334;1;0;4.964764;38.22037;96.6751;0.9024121;176.0695;0.5126845
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_339.jpg;10.3908;1;0;5.018628;37.8286;96.69505;0.4552236;178.4576;0.8415657
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_408.jpg;7.563634;1;0;5.010273;37.53493;96.70197;0.09006937;179.9261;1.119815
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_474.jpg;4.550742;1;0;5.009643;37.23982;96.70501;359.8096;180.9281;1.291371
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_542.jpg;1.548943;1;0;5.00355;36.83845;96.70657;359.8664;181.4478;1.178551
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_608.jpg;0;1;0;5.026915;36.53358;96.70361;0.0912209;181.6708;1.00844
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_675.jpg;0;1;0;5.011982;36.22981;96.69746;0.2714154;181.7558;0.8620422
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_743.jpg;0;1;0;5.004691;35.82434;96.68658;0.5384789;181.8009;0.6771083
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_810.jpg;0;1;0;5.016499;35.52008;96.67787;0.7434275;181.8081;0.5227531
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_876.jpg;0;1;0;5.015893;35.21612;96.66922;0.9397062;181.7932;0.3510646
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_56_944.jpg;0;1;0;5.007018;34.81034;96.65757;1.228351;181.751;0.131046
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_011.jpg;0;1;0;5.025206;34.50612;96.64867;1.434498;181.7146;-0.004157794
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_072.jpg;2.85579;1;0;5.006589;34.20314;96.63725;1.570896;181.8662;359.9891
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_140.jpg;5.888843;1;0;5.011228;33.80851;96.62022;1.284885;182.4487;-0.004404711
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_205.jpg;5.841589;1;0;4.982807;33.51175;96.60434;1.135338;183.157;0.04216527
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_274.jpg;2.753515;1;0;5.01018;33.21344;96.58606;1.023679;183.7759;0.1335513
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_339.jpg;0;1;0;5.017351;32.81473;96.56039;0.9319034;184.1366;0.2593307
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_405.jpg;0;1;0;5.003496;32.51547;96.54059;0.8950564;184.1925;0.332433
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_472.jpg;0;1;0;5.006799;32.21533;96.52036;0.8924397;184.2062;0.3879545
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_538.jpg;0;1;0;5.025675;31.81513;96.49332;0.9140821;184.1047;0.419348
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_605.jpg;0;1;0;5.01596;31.51389;96.47312;0.9710286;184.0845;0.4120375
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_672.jpg;0;1;0;5.014991;31.21292;96.45343;1.022471;184.0282;0.3617406
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_739.jpg;0;1;0;5.016485;30.81154;96.42737;1.102882;183.9424;0.2574987
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_805.jpg;0;1;0;5.025816;30.51004;96.40791;1.18544;183.8797;0.1672212
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_872.jpg;0;1;0;5.006381;30.20784;96.38873;1.293098;183.8417;0.0665422
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_57_941.jpg;0;1;0;5.028507;29.80557;96.36246;1.429573;183.7799;-0.004761537
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_008.jpg;0;0.9017125;0;5.014519;29.50359;96.34219;1.530754;183.7847;-0.004768212
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_076.jpg;0;0.8973937;0;5.020669;29.20462;96.32257;1.477257;183.7775;-0.002433423
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_143.jpg;0;1;0;5.013425;28.80485;96.29726;1.437998;183.7505;-0.001977535
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_208.jpg;0;0.7923968;0;5.008366;28.50513;96.2787;1.417744;183.7193;-0.001382042
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_275.jpg;0;0.5911782;0;4.991862;28.20574;96.26043;1.388461;183.6827;-0.001308472
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_341.jpg;0;0.3897889;0;4.999476;27.80757;96.23645;1.307032;183.638;-0.00111265
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_408.jpg;0;0.1995558;0;4.997216;27.50994;96.21872;1.207373;183.6074;-0.001083359
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_474.jpg;0;0;0;4.987208;27.21368;96.20119;1.060878;183.5781;-0.0009059024
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_541.jpg;0;0;0;4.97183;26.82134;96.17808;0.7957667;183.5424;-0.0005811023
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_607.jpg;0;0;0;4.955869;26.52888;96.16089;0.5599855;183.5188;-0.0001166524
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_672.jpg;0;0;0;4.934565;26.23772;96.14373;0.3059465;183.4998;0.00305119
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_743.jpg;0;0;0;4.91865;25.85122;96.12071;359.9568;183.4843;0.01794528
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_809.jpg;0;0;0;4.902431;25.56134;96.10381;359.7602;183.4637;-0.002220058
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_875.jpg;0;0;0;4.879263;25.27207;96.08647;359.5902;183.4568;-0.0009820248
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_58_943.jpg;0;0;0;4.862361;24.88726;96.06334;359.4051;183.4519;-0.0007119788
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_009.jpg;0;0;0;4.844827;24.59956;96.04597;359.283;183.4514;0.003250651
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_075.jpg;0;0;0;4.821506;24.31195;96.02882;359.2157;183.446;359.9937
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_142.jpg;-2.977301;0;0;4.804814;23.93002;96.0075;359.122;183.2379;359.9492
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_209.jpg;-5.977162;0;0;4.787995;23.6439;95.99376;359.0991;182.7698;359.9023
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_276.jpg;-9.001255;0;0;4.762328;23.35846;95.9847;359.0922;181.9543;359.7694
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_342.jpg;-11.99068;0;0;4.74112;22.97766;95.98022;359.1999;180.3757;359.5401
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_406.jpg;-15;0;0;4.718441;22.69101;95.9838;359.4412;178.9232;359.3797
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_472.jpg;-15;0;0;4.683785;22.40543;95.99716;359.7441;177.1362;359.1245
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_540.jpg;-11.92405;0;0;4.660837;22.02814;96.02687;0.1282873;174.6263;358.7412
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_605.jpg;-8.76081;0;0;4.641171;21.75095;96.05166;0.1586013;172.8775;358.7067
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_671.jpg;-5.997766;0;0;4.629107;21.4789;96.08001;359.9476;171.4567;358.8799
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_743.jpg;0;0;0;4.601504;21.11902;96.13085;359.7076;170.6217;359.0535
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_811.jpg;2.991968;0;0;4.582692;20.84807;96.1713;359.6683;170.6355;359.2619
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_876.jpg;6.004327;0;0;4.559244;20.57812;96.21144;359.6264;171.0556;359.4882
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_11_59_945.jpg;2.997053;0;0;4.543232;20.2198;96.2625;359.5465;171.8066;359.8242
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_010.jpg;0.01605369;0;0;4.527882;19.95233;96.30019;359.4762;172.1131;0.06265907
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_071.jpg;0;0;0;4.506736;19.68537;96.33835;359.4361;172.2002;0.23753
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_140.jpg;0;0;0;4.490594;19.33026;96.38866;359.4178;172.2153;0.4101841
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_205.jpg;0;0;0;4.46915;19.0648;96.42582;359.4128;172.2126;0.5102074
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_275.jpg;0;0;0;4.453024;18.79963;96.46349;359.4507;172.1904;0.5374982
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_341.jpg;0;0;0;4.437017;18.44718;96.51324;359.5187;172.1626;0.5256628
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_409.jpg;0;0;0;4.421184;18.18403;96.54996;359.5602;172.1519;0.5023768
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_472.jpg;0;0;0;4.401459;17.92212;96.5863;359.5793;172.1484;0.4748795
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_542.jpg;0;0;0;4.38647;17.57445;96.63483;359.598;172.1373;0.4026326
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_608.jpg;-1.507042;0;0;4.371471;17.31507;96.67128;359.5939;172.0713;0.3338822
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_674.jpg;-4.539117;0;0.103737;4.35151;17.05731;96.70951;359.5674;171.7601;0.2189642
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_741.jpg;-7.50184;0;0.3012519;4.307907;16.72113;96.76531;359.4041;170.7742;359.9411
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_808.jpg;-10.49079;0;0.500515;4.229031;16.47788;96.81081;359.1758;169.6445;359.6854
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_875.jpg;-13.49056;0;0.7004998;4.074174;16.24343;96.85903;358.9061;168.1839;359.4594
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_00_942.jpg;-15;0;0.9010785;3.942233;15.94487;96.92941;358.5534;165.9835;359.1822
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_008.jpg;-15;0;1;3.812873;15.72941;96.98525;358.4075;164.7532;359.0688
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_075.jpg;-15;0;1;3.62893;15.51896;97.04184;358.4164;164.094;359.0862
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_142.jpg;-15;0;1;3.509661;15.24495;97.1161;358.6726;163.9868;359.3239
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_209.jpg;-15;0;1;3.355223;15.05116;97.17365;358.9001;163.0029;359.547
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_272.jpg;-15;0;1;3.113543;14.87437;97.23499;358.9535;160.9967;359.7097
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_342.jpg;-15;0;1;2.895846;14.66682;97.3194;358.6807;158.3515;359.8554
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_409.jpg;-15;0;1;2.739781;14.52026;97.38383;358.5721;156.9207;0.03117978
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_474.jpg;-15;0;0;2.586011;14.37829;97.45186;358.6667;155.932;0.06448149
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_540.jpg;0;0;0;2.504421;14.19153;97.54153;358.9921;155.2887;0.005870229
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_608.jpg;0;0;0;2.493618;14.05248;97.60574;359.2047;155.2278;0.02220769
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_675.jpg;0;0;0;2.48235;13.91418;97.66961;359.3991;155.2162;0.03751445
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_742.jpg;0;0;0;2.474011;13.73105;97.75421;359.6236;155.2137;0.05401077
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_808.jpg;0;0;0;2.46576;13.59469;97.81721;359.7629;155.2133;0.06372309
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_875.jpg;0;0;0;2.454877;13.4592;97.87981;359.8759;155.2133;0.07124804
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_01_942.jpg;0;0;0;2.446788;13.27987;97.96268;359.9851;155.2133;0.07799563
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_009.jpg;0;0;0;2.438747;13.14636;98.02436;0.03681525;155.2133;0.0807151
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_075.jpg;0;0;0;2.428079;13.01368;98.08566;0.06429051;155.2133;0.08156693
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_142.jpg;0;0;0;2.420105;12.83798;98.16683;0.0667829;155.2134;0.08006505
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_209.jpg;0;0;0.1006591;2.412143;12.70756;98.22707;0.03395526;155.2135;0.07718932
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_275.jpg;0;0;0.2999897;2.365082;12.58066;98.2857;359.9184;155.2137;0.07303129
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_342.jpg;0;0;0.4993701;2.280993;12.42474;98.35924;359.4362;155.2554;359.985
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_411.jpg;0;0;0.6986544;2.156154;12.32269;98.40929;358.707;155.2519;359.8054
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_475.jpg;0;0;0.8993835;1.964984;12.2251;98.45265;358.0634;155.4008;359.8414
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_542.jpg;0;0;1;1.748312;12.14382;98.50386;355.7389;157.4777;358.9951
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_606.jpg;0;0;0;1.618962;12.10231;98.54404;353.4624;160.1387;358.1613
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_675.jpg;0;0;0;1.453024;12.07222;98.58598;350.8249;163.8237;357.411
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_742.jpg;0;0;0;1.304632;12.04162;98.62029;347.2359;168.5898;357.3559
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_808.jpg;0;0;0;1.051661;12.01763;98.62372;345.1349;169.7471;357.8894
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_872.jpg;0;0;0;0.8566451;11.99954;98.62444;343.3071;170.3922;358.6279
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_02_943.jpg;0;0;0;0.6913152;11.98292;98.62592;341.3437;170.7595;359.6674
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_03_009.jpg;0;0;0;0.5538663;11.9767;98.62985;340.1179;170.7527;0.1605086
C:\python_notebooks\robotics_nanodegree\rover_data\RoboND-Rover-Project\code\IMG\robocam_2018_04_01_18_12_03_073.jpg;0;0;0;0.3352875;11.97344;98.63512;339.3965;170.5713;0.3110232
